fire_id,date,time_jst,time_server,pattern,direction,entry_price,h1_atr16,h1_atr32,h1_atr_median,h1_atr_ratio,atr_zone,h1_pair,h1_pair_state,h1_pattern,h1_vel3,h1_accel,h1_adx32,h1_adx_zone,h1_di_plus,h1_di_minus,h1_di_spread,h1_ma,h1_ma_dist,h4_atr8,h4_atr46,h4_pair,h4_pair_state,h4_adx46,h4_adx_zone,h4_di_plus,h4_di_minus,h4_di_spread,h4_cross_bars,h4_cross_dir,d1_atr22,d1_atr42,d1_adx22,d1_di_plus,d1_di_minus,d1_di_dir,cross_dir,d1_cross_bars,f1_none_sell,f2_patb_midh_sell,f3_patd_pd_buy,f4_patc_up_none_midh,f5_patb_up_bu_midh,f6_patc_up_pd_midh,f7_tight_sell,f8_patc_none_sell,f9_pata_weakup_sell,pass_all,mfe_12h,mae_12h,mfe_24h,mae_24h,mfe_36h,mae_36h,mfe_48h,mae_48h,mfe_bar_idx_48h,mae_bar_idx_48h,bars_traced
187,2025-10-04,2025-10-04 00:00,2025-10-03 18:00,PatD,BUY,3889.440,11.814,12.803,9.077,1.3015,NORMAL,0.9227,CONTRACT,EXPANDING,25.44,19.33,23.86,MID,25.64,13.56,12.08,3864.245,1.968,27.256,24.612,1.1074,EXPAND,33.91,HIGH,27.11,12.15,14.95,3,UP,53.602,46.705,55.78,32.73,9.40,UP,BU,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,50.820,12.580,80.600,12.580,87.890,12.580,101.520,12.580,46,2,48
188,2025-10-04,2025-10-04 01:00,2025-10-03 19:00,PatD,BUY,3883.710,12.004,12.687,9.079,1.3222,NORMAL,0.9462,CONTRACT,RISING_DECEL,16.03,-1.79,24.28,MID,24.09,12.73,11.35,3865.425,1.441,27.256,24.612,1.1074,EXPAND,33.91,HIGH,27.11,12.15,14.95,3,UP,53.602,46.705,55.78,32.73,9.40,UP,BU,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,61.270,6.850,86.330,6.850,93.620,6.850,107.250,6.850,45,1,48
189,2025-11-07,2025-11-07 01:00,2025-11-06 19:00,PatA,SELL,3986.090,12.658,12.468,13.945,0.9077,NORMAL,1.0153,NEUTRAL,RISING_DECEL,8.89,-9.04,16.13,LOW,17.01,21.09,-4.08,3988.578,-0.200,24.390,36.353,0.6709,CONTRACT,8.87,LOW,18.86,19.59,-0.73,-1,NONE,114.200,85.663,32.09,19.11,14.68,UP,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11.700,22.230,11.700,41.270,11.700,92.850,11.700,129.700,5,47,48
190,2025-11-07,2025-11-07 03:00,2025-11-06 21:00,PatB,SELL,3985.290,12.723,12.142,13.945,0.9124,NORMAL,1.0479,NEUTRAL,RISING_DECEL,5.48,-9.32,14.59,LOW,18.72,18.61,0.11,3988.329,-0.250,23.807,35.566,0.6694,CONTRACT,8.57,LOW,18.06,18.76,-0.70,-1,NONE,114.200,85.663,32.09,19.11,14.68,UP,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10.900,25.120,10.900,42.070,10.900,101.090,10.900,131.140,3,48,48
191,2025-11-12,2025-11-12 13:00,2025-11-12 07:00,PatB,BUY,4104.550,13.471,11.813,14.077,0.9570,NORMAL,1.1403,EXPAND,RISING_DECEL,5.73,-0.71,32.06,HIGH,19.56,23.86,-4.30,4116.029,-0.972,26.419,28.052,0.9418,CONTRACT,22.28,MID,27.09,14.19,12.91,5,DOWN,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,101.890,1.480,114.800,1.480,140.330,1.480,140.330,1.480,30,1,48
192,2025-11-12,2025-11-12 22:00,2025-11-12 16:00,PatD,BUY,4136.590,13.372,12.454,14.077,0.9499,NORMAL,1.0737,EXPAND,RISING_ACCEL,5.00,2.57,23.27,MID,24.11,15.93,8.18,4120.839,1.265,34.219,28.478,1.2016,EXPAND,23.79,MID,28.41,12.45,15.96,0,UP,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,76.500,2.040,108.290,2.040,108.290,2.040,108.290,104.430,21,46,48
193,2025-11-12,2025-11-12 23:00,2025-11-12 17:00,PatD,BUY,4181.320,15.431,13.700,14.114,1.0933,NORMAL,1.1263,EXPAND,EXPANDING,20.94,19.50,23.71,MID,28.06,14.97,13.09,4124.505,4.147,34.219,28.478,1.2016,EXPAND,23.79,MID,28.41,12.45,15.96,0,UP,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38.030,1.640,63.560,1.640,63.560,35.990,63.560,149.160,20,45,48
194,2025-11-13,2025-11-13 00:00,2025-11-12 18:00,PatD,BUY,4196.340,15.694,13.998,14.126,1.1110,NORMAL,1.1212,EXPAND,EXPANDING,22.73,23.04,24.51,MID,30.60,14.06,16.54,4128.858,4.821,34.219,28.478,1.2016,EXPAND,23.79,MID,28.41,12.45,15.96,0,UP,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.010,16.660,48.540,16.660,48.540,51.010,48.540,164.180,19,44,48
195,2025-11-13,2025-11-13 01:00,2025-11-12 19:00,PatD,BUY,4199.470,15.896,14.159,14.130,1.1250,NORMAL,1.1227,EXPAND,EXPANDING,18.88,13.88,25.59,MID,32.52,13.21,19.31,4133.138,4.685,34.219,28.478,1.2016,EXPAND,23.79,MID,28.41,12.45,15.96,0,UP,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19.880,19.790,45.410,54.140,45.410,54.140,45.410,167.310,18,43,48
196,2025-11-13,2025-11-13 02:00,2025-11-12 20:00,PatD,BUY,4206.750,16.180,14.460,14.133,1.1448,NORMAL,1.1189,EXPAND,RISING_DECEL,4.85,-16.09,26.71,MID,32.03,12.41,19.62,4137.599,4.782,35.182,28.321,1.2423,EXPAND,24.51,MID,28.24,11.92,16.32,1,UP,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13.340,27.070,38.130,61.420,38.130,61.420,38.130,174.590,17,42,48
197,2025-11-13,2025-11-13 03:00,2025-11-12 21:00,PatD,BUY,4197.290,16.463,14.796,14.136,1.1647,NORMAL,1.1127,EXPAND,RISING_DECEL,4.90,-17.82,27.77,MID,30.09,11.66,18.43,4141.217,3.790,35.182,28.321,1.2423,EXPAND,24.51,MID,28.24,11.92,16.32,1,UP,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.050,17.610,47.590,51.960,47.590,51.960,47.590,165.130,16,41,48
198,2025-11-13,2025-11-13 04:00,2025-11-12 22:00,PatD,BUY,4195.830,16.442,14.913,14.145,1.1624,NORMAL,1.1025,EXPAND,RISING_DECEL,3.43,-15.45,28.55,MID,28.26,11.95,16.31,4144.527,3.440,35.182,28.321,1.2423,EXPAND,24.51,MID,28.24,11.92,16.32,1,UP,111.924,89.845,33.23,29.51,10.20,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.520,16.150,49.050,50.500,49.050,50.500,49.050,163.670,15,40,48
199,2025-11-13,2025-11-13 08:00,2025-11-13 02:00,PatD,BUY,4205.740,17.401,15.184,14.163,1.2286,NORMAL,1.1460,EXPAND,RISING_ACCEL,5.83,2.40,31.18,HIGH,26.27,10.21,16.06,4153.577,3.435,33.112,28.217,1.1735,EXPAND,24.96,MID,27.03,12.96,14.07,2,UP,112.397,91.540,34.90,29.85,9.31,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,39.140,26.060,39.140,60.410,39.140,164.520,39.140,173.580,12,37,48
200,2025-11-13,2025-11-13 09:00,2025-11-13 03:00,PatD,BUY,4192.260,17.961,15.197,14.164,1.2681,NORMAL,1.1818,EXPAND,RISING_ACCEL,9.70,8.50,31.64,HIGH,24.68,10.87,13.80,4155.921,2.391,33.112,28.217,1.1735,EXPAND,24.96,MID,27.03,12.96,14.07,2,UP,112.397,91.540,34.90,29.85,9.31,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,52.620,8.850,52.620,46.930,52.620,160.100,52.620,160.100,11,36,48
201,2025-11-13,2025-11-13 10:00,2025-11-13 04:00,PatD,BUY,4190.050,17.932,15.255,14.239,1.2593,NORMAL,1.1755,EXPAND,RISING_ACCEL,7.28,5.75,32.08,HIGH,23.18,10.21,12.97,4157.990,2.102,34.461,28.423,1.2124,EXPAND,25.48,MID,27.09,12.41,14.68,3,UP,112.397,91.540,34.90,29.85,9.31,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,54.830,5.660,54.830,44.720,54.830,157.890,54.830,157.890,10,35,48
202,2025-11-13,2025-11-13 11:00,2025-11-13 05:00,PatD,BUY,4212.860,18.673,15.750,14.266,1.3089,NORMAL,1.1856,EXPAND,RISING_ACCEL,7.31,1.48,32.95,HIGH,26.30,9.59,16.70,4161.315,3.273,34.461,28.423,1.2124,EXPAND,25.48,MID,27.09,12.41,14.68,3,UP,112.397,91.540,34.90,29.85,9.31,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32.020,28.470,32.020,67.530,32.020,180.700,32.020,180.700,9,34,48
203,2025-11-13,2025-11-13 12:00,2025-11-13 06:00,PatD,BUY,4209.260,19.173,15.954,14.281,1.3425,NORMAL,1.2017,EXPAND,RISING_DECEL,6.75,-2.95,33.99,HIGH,27.06,9.01,18.05,4164.221,2.823,34.461,28.423,1.2124,EXPAND,25.48,MID,27.09,12.41,14.68,3,UP,112.397,91.540,34.90,29.85,9.31,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.620,24.870,35.620,63.930,35.620,177.100,35.620,177.100,8,33,48
204,2025-11-13,2025-11-13 13:00,2025-11-13 07:00,PatD,BUY,4211.940,18.903,15.831,14.294,1.3225,NORMAL,1.1940,EXPAND,RISING_DECEL,5.42,-1.86,34.96,HIGH,25.42,8.47,16.95,4167.113,2.832,34.461,28.423,1.2124,EXPAND,25.48,MID,27.09,12.41,14.68,3,UP,112.397,91.540,34.90,29.85,9.31,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32.940,27.550,32.940,66.610,32.940,179.780,32.940,179.780,7,32,48
205,2025-11-18,2025-11-18 05:00,2025-11-17 23:00,PatC,SELL,4045.380,22.040,23.558,16.108,1.3683,NORMAL,0.9355,CONTRACT,EXPANDING,13.82,14.92,27.79,MID,12.11,23.46,-11.34,4082.711,-1.585,44.064,35.024,1.2581,EXPAND,19.35,LOW,17.58,21.00,-3.42,19,UP,115.600,95.651,33.81,24.89,14.98,UP,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,47.460,9.910,47.460,37.010,47.460,73.490,47.460,87.300,9,40,48
206,2025-11-20,2025-11-20 02:00,2025-11-19 20:00,PatB,BUY,4087.150,18.997,18.206,17.083,1.1120,NORMAL,1.0435,NEUTRAL,RISING_DECEL,7.80,-14.89,10.96,LOW,20.38,21.72,-1.34,4083.057,0.225,35.553,36.912,0.9632,NEUTRAL,13.57,LOW,17.96,17.49,0.47,0,DOWN,106.788,96.677,32.78,26.42,13.33,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22.870,45.410,22.870,48.280,22.870,64.690,22.870,64.690,5,36,48
207,2025-11-21,2025-11-21 01:00,2025-11-20 19:00,PatB,BUY,4066.060,23.632,22.422,17.414,1.3570,NORMAL,1.0540,EXPAND,RISING_DECEL,6.38,-6.13,15.86,LOW,14.85,21.03,-6.19,4074.384,-0.371,43.165,39.192,1.1014,EXPAND,11.64,LOW,18.93,17.47,1.46,2,UP,96.699,97.072,32.18,24.12,14.21,UP,PD,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22.640,36.900,34.870,43.600,34.870,43.600,59.670,43.600,47,14,48
208,2025-11-27,2025-11-27 23:00,2025-11-27 17:00,PatE,BUY,4157.860,9.447,10.884,18.054,0.5233,LOW,0.8680,CONTRACT,RISING_ACCEL,5.39,8.96,13.32,LOW,17.01,15.56,1.45,4154.227,0.334,18.550,32.725,0.5668,CONTRACT,15.99,LOW,18.06,12.67,5.39,-1,NONE,82.085,96.827,32.27,23.27,10.28,UP,PD,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.070,6.470,68.890,10.110,98.540,10.110,106.590,10.110,40,14,48
209,2025-11-28,2025-11-28 00:00,2025-11-27 18:00,PatE,BUY,4156.350,9.553,10.715,18.054,0.5291,LOW,0.8915,CONTRACT,RISING_ACCEL,4.58,8.36,12.52,LOW,15.98,16.06,-0.08,4154.356,0.186,18.550,32.725,0.5668,CONTRACT,15.99,LOW,18.06,12.67,5.39,-1,NONE,82.085,96.827,32.27,23.27,10.28,UP,PD,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.580,1.570,70.400,8.600,105.940,8.600,108.100,8.600,39,13,48
210,2025-11-29,2025-11-29 00:00,2025-11-28 18:00,PatA,BUY,4206.120,14.338,11.383,18.054,0.7942,NORMAL,1.2597,EXPAND,RISING_DECEL,13.64,-1.00,17.11,LOW,23.82,11.93,11.89,4174.584,2.771,22.092,31.613,0.6989,CONTRACT,17.23,LOW,21.35,12.63,8.71,-1,NONE,80.544,97.714,33.76,27.65,9.38,UP,PD,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,50.280,1.810,58.330,1.810,58.330,5.900,58.330,42.620,18,43,48
211,2025-12-01,2025-12-01 10:00,2025-12-01 04:00,PatC,BUY,4242.810,18.301,13.548,18.056,1.0136,NORMAL,1.3508,EXPAND,EXPANDING,16.80,7.57,25.54,MID,24.76,9.82,14.94,4194.609,3.558,32.002,31.804,1.0062,NEUTRAL,19.34,LOW,23.55,11.09,12.46,0,UP,78.124,97.275,35.73,30.80,8.57,UP,PD,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21.640,27.400,21.640,42.590,21.640,79.310,21.640,79.310,11,36,48
212,2025-12-01,2025-12-01 10:00,2025-12-01 04:00,PatD,BUY,4242.810,18.301,13.548,18.056,1.0136,NORMAL,1.3508,EXPAND,EXPANDING,16.80,7.57,25.54,MID,24.76,9.82,14.94,4194.609,3.558,32.002,31.804,1.0062,NEUTRAL,19.34,LOW,23.55,11.09,12.46,0,UP,78.124,97.275,35.73,30.80,8.57,UP,PD,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.640,27.400,21.640,42.590,21.640,79.310,21.640,79.310,11,36,48
213,2025-12-01,2025-12-01 11:00,2025-12-01 05:00,PatD,BUY,4239.200,17.284,13.626,18.056,0.9572,NORMAL,1.2684,EXPAND,RISING_ACCEL,8.20,1.34,26.36,MID,23.26,10.21,13.05,4197.311,3.074,32.002,31.804,1.0062,NEUTRAL,19.34,LOW,23.55,11.09,12.46,0,UP,78.124,97.275,35.73,30.80,8.57,UP,PD,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.250,23.790,25.250,38.980,25.250,75.700,25.250,75.700,10,35,48
214,2025-12-01,2025-12-01 15:00,2025-12-01 09:00,PatD,BUY,4245.320,17.976,14.981,18.056,0.9956,NORMAL,1.1999,EXPAND,RISING_ACCEL,5.91,10.63,27.38,MID,22.00,11.55,10.45,4206.616,2.583,30.902,30.719,1.0060,NEUTRAL,20.04,MID,22.55,10.62,11.93,1,UP,78.124,97.275,35.73,30.80,8.57,UP,PD,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.130,25.920,19.130,45.100,19.130,81.820,19.130,81.820,6,31,48
215,2025-12-04,2025-12-04 02:00,2025-12-03 20:00,PatA,BUY,4196.840,15.551,15.766,18.087,0.8598,NORMAL,0.9864,NEUTRAL,RISING_DECEL,12.76,-16.59,15.44,LOW,17.62,16.06,1.56,4210.322,-0.855,32.711,27.944,1.1706,EXPAND,16.16,LOW,18.37,14.41,3.96,7,UP,77.089,96.793,36.13,26.72,11.75,UP,PD,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19.830,21.970,22.610,21.970,33.790,21.970,62.350,21.970,43,10,48
216,2025-12-11,2025-12-11 07:00,2025-12-11 01:00,PatA,BUY,4232.310,12.564,11.584,17.623,0.7129,NORMAL,1.0846,EXPAND,RISING_DECEL,14.19,-0.58,8.61,LOW,18.16,13.06,5.10,4206.841,2.199,22.409,25.302,0.8856,CONTRACT,10.98,LOW,16.73,13.51,3.22,13,DOWN,73.801,92.476,32.69,26.51,12.56,UP,PD,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.320,28.110,53.500,28.110,106.880,28.110,121.180,28.110,38,7,48
217,2025-12-11,2025-12-11 09:00,2025-12-11 03:00,PatA,BUY,4238.210,13.380,11.001,17.623,0.7592,NORMAL,1.2163,EXPAND,RISING_DECEL,8.02,-22.59,11.06,LOW,21.65,11.53,10.12,4210.458,2.523,22.409,25.302,0.8856,CONTRACT,10.98,LOW,16.73,13.51,3.22,13,DOWN,73.801,92.476,32.69,26.51,12.56,UP,PD,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.450,34.010,47.600,34.010,115.280,34.010,115.280,34.010,36,5,48
218,2025-12-11,2025-12-11 10:00,2025-12-11 04:00,PatA,BUY,4222.250,14.154,11.287,17.623,0.8031,NORMAL,1.2540,EXPAND,RISING_DECEL,12.66,-1.53,11.39,LOW,20.34,14.56,5.78,4211.173,0.981,24.901,25.613,0.9722,NEUTRAL,10.66,LOW,16.02,14.96,1.05,14,DOWN,73.801,92.476,32.69,26.51,12.56,UP,PD,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22.140,18.050,63.560,18.050,131.240,18.050,131.240,18.050,35,4,48
219,2025-12-11,2025-12-11 13:00,2025-12-11 07:00,PatB,BUY,4207.420,15.095,11.454,17.557,0.8597,NORMAL,1.3178,EXPAND,RISING_DECEL,6.65,-6.01,9.85,LOW,16.86,17.76,-0.90,4211.367,-0.345,24.901,25.613,0.9722,NEUTRAL,10.66,LOW,16.02,14.96,1.05,14,DOWN,73.801,92.476,32.69,26.51,12.56,UP,PD,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,74.260,3.220,78.390,3.220,146.070,3.220,146.070,3.220,32,1,48
220,2025-12-13,2025-12-13 00:00,2025-12-12 18:00,PatC,BUY,4281.890,18.314,16.979,17.098,1.0711,NORMAL,1.0786,EXPAND,EXPANDING,49.36,46.44,29.54,MID,28.78,15.84,12.94,4280.925,0.057,38.991,26.559,1.4681,EXPAND,13.50,LOW,21.91,12.97,8.93,8,UP,73.043,92.917,33.77,30.33,11.47,UP,PD,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,62.400,10.890,68.260,10.890,68.260,10.890,68.260,10.890,16,1,48
221,2025-12-13,2025-12-13 01:00,2025-12-12 19:00,PatC,BUY,4294.170,19.288,17.618,17.098,1.1281,NORMAL,1.0948,EXPAND,EXPANDING,48.63,35.62,29.55,MID,27.44,14.88,12.56,4281.728,0.706,38.991,26.559,1.4681,EXPAND,13.50,LOW,21.91,12.97,8.93,8,UP,73.043,92.917,33.77,30.33,11.47,UP,PD,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,53.090,5.740,55.980,9.000,55.980,22.810,55.980,22.810,15,34,48
222,2025-12-13,2025-12-13 03:00,2025-12-12 21:00,PatA,BUY,4296.510,19.886,17.548,17.098,1.1630,NORMAL,1.1332,EXPAND,RISING_DECEL,8.58,-40.78,29.96,MID,26.51,13.55,12.96,4283.367,0.749,38.355,26.349,1.4557,EXPAND,14.01,LOW,20.98,12.42,8.55,9,UP,73.043,92.917,33.77,30.33,11.47,UP,PD,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,52.410,8.080,53.640,11.340,53.640,25.150,53.640,25.150,13,32,48
223,2025-12-16,2025-12-16 10:00,2025-12-16 04:00,PatD,BUY,4289.710,14.325,13.222,16.946,0.8453,NORMAL,1.0834,EXPAND,EXPANDING,12.60,16.14,22.38,MID,22.59,18.93,3.66,4310.741,-1.591,27.388,26.440,1.0358,NEUTRAL,18.26,LOW,20.66,15.63,5.03,0,UP,66.214,88.265,35.01,25.28,11.45,UP,PD,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.360,18.350,45.250,18.350,59.130,18.350,59.130,18.350,36,3,48
224,2025-12-16,2025-12-16 11:00,2025-12-16 05:00,PatD,BUY,4290.830,14.526,12.798,16.913,0.8589,NORMAL,1.1350,EXPAND,EXPANDING,14.51,21.87,21.15,MID,21.22,20.39,0.83,4309.535,-1.462,27.388,26.440,1.0358,NEUTRAL,18.26,LOW,20.66,15.63,5.03,0,UP,66.214,88.265,35.01,25.28,11.45,UP,PD,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.130,19.470,44.130,19.470,58.010,19.470,58.010,19.470,35,2,48
225,2025-12-16,2025-12-16 12:00,2025-12-16 06:00,PatD,BUY,4288.950,14.363,12.567,16.896,0.8501,NORMAL,1.1429,EXPAND,RISING_ACCEL,8.65,5.33,19.98,LOW,19.94,19.15,0.78,4308.287,-1.539,27.388,26.440,1.0358,NEUTRAL,18.26,LOW,20.66,15.63,5.03,0,UP,66.214,88.265,35.01,25.28,11.45,UP,PD,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.010,17.590,53.570,17.590,59.890,17.590,59.890,17.590,34,1,48
226,2025-12-16,2025-12-16 13:00,2025-12-16 07:00,PatB,BUY,4284.090,15.308,12.908,16.875,0.9071,NORMAL,1.1859,EXPAND,RISING_DECEL,6.86,-5.74,19.32,LOW,18.73,22.43,-3.71,4306.821,-1.761,27.388,26.440,1.0358,NEUTRAL,18.26,LOW,20.66,15.63,5.03,0,UP,66.214,88.265,35.01,25.28,11.45,UP,PD,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,50.870,10.370,58.430,10.370,64.750,10.370,64.750,10.370,33,6,48
227,2025-12-16,2025-12-16 13:00,2025-12-16 07:00,PatD,BUY,4284.090,15.308,12.908,16.875,0.9071,NORMAL,1.1859,EXPAND,RISING_DECEL,6.86,-5.74,19.32,LOW,18.73,22.43,-3.71,4306.821,-1.761,27.388,26.440,1.0358,NEUTRAL,18.26,LOW,20.66,15.63,5.03,0,UP,66.214,88.265,35.01,25.28,11.45,UP,PD,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.870,10.370,58.430,10.370,64.750,10.370,64.750,10.370,33,6,48
228,2025-12-17,2025-12-17 01:00,2025-12-16 19:00,PatA,BUY,4303.530,15.661,14.441,16.542,0.9468,NORMAL,1.0845,EXPAND,RISING_DECEL,13.45,-3.13,16.75,LOW,21.72,17.77,3.95,4302.318,0.084,30.808,27.273,1.1296,EXPAND,18.38,LOW,22.43,13.72,8.71,1,UP,66.214,88.265,35.01,25.28,11.45,UP,PD,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38.990,6.410,45.310,6.410,45.310,6.410,70.990,6.410,45,2,48
229,2025-12-18,2025-12-18 01:00,2025-12-17 19:00,PatA,BUY,4342.320,14.884,14.699,15.974,0.9318,NORMAL,1.0126,NEUTRAL,RISING_DECEL,11.92,-1.43,21.39,MID,22.95,13.71,9.25,4319.578,1.547,31.830,27.483,1.1582,EXPAND,21.16,MID,22.10,10.94,11.16,7,UP,63.837,85.527,35.62,25.63,10.45,UP,PD,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.980,17.810,32.200,33.660,32.200,33.660,32.200,33.660,22,20,48
230,2025-12-19,2025-12-19 03:00,2025-12-18 21:00,PatB,BUY,4324.900,15.326,14.280,15.687,0.9769,NORMAL,1.0732,EXPAND,RISING_DECEL,21.18,-21.43,11.24,LOW,16.09,16.47,-0.38,4330.006,-0.358,25.366,28.492,0.8903,CONTRACT,22.13,MID,18.26,11.49,6.77,5,DOWN,62.991,80.116,36.65,26.79,9.54,UP,PD,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13.300,15.700,31.550,15.700,95.220,15.700,124.210,15.700,48,5,48
231,2025-12-19,2025-12-19 04:00,2025-12-18 22:00,PatA,BUY,4334.860,15.881,14.544,15.687,1.0124,NORMAL,1.0919,EXPAND,RISING_DECEL,9.80,-29.58,10.78,LOW,16.65,15.47,1.18,4330.300,0.314,25.366,28.492,0.8903,CONTRACT,22.13,MID,18.26,11.49,6.77,5,DOWN,62.991,80.116,36.65,26.79,9.54,UP,PD,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.900,25.660,21.590,25.660,85.260,25.660,126.700,25.660,48,4,48
232,2025-12-24,2025-12-24 11:00,2025-12-24 05:00,PatD,BUY,4493.160,20.542,16.190,15.026,1.3671,NORMAL,1.2688,EXPAND,EXPANDING,22.68,11.78,39.78,HIGH,28.99,15.70,13.28,4471.779,1.321,35.641,29.561,1.2057,EXPAND,33.69,HIGH,27.88,10.79,17.09,3,UP,62.010,75.806,43.70,33.36,6.63,UP,PD,24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.310,44.910,38.090,44.910,56.560,44.910,56.660,48.180,39,47,48
233,2025-12-24,2025-12-24 12:00,2025-12-24 06:00,PatD,BUY,4499.180,20.499,16.218,15.026,1.3642,NORMAL,1.2640,EXPAND,EXPANDING,17.94,5.01,39.34,HIGH,29.04,14.75,14.29,4473.439,1.587,35.641,29.561,1.2057,EXPAND,33.69,HIGH,27.88,10.79,17.09,3,UP,62.010,75.806,43.70,33.36,6.63,UP,PD,24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.240,50.930,32.070,50.930,50.540,50.930,50.640,54.200,38,46,48
